row_index,name_ko,name_ja,name_en,category,affiliation,source_store,source_url,source_url_is_generic,source_url_is_product_detail,strategy,provider_status,automation_safety,priority,query,search_url
1426,쵸코노세 프리미엄 피규어 나나치,ちょこのせプレミアムフィギュア ナナチ,,피규어,메이드 인 어비스,FuRyu,,False,False,official_search,search_only,candidate_provider_script_required,10,ちょこのせプレミアムフィギュア ナナチ,https://furyuprize.com/search?keyword=%E3%81%A1%E3%82%87%E3%81%93%E3%81%AE%E3%81%9B%E3%83%97%E3%83%AC%E3%83%9F%E3%82%A2%E3%83%A0%E3%83%95%E3%82%A3%E3%82%AE%E3%83%A5%E3%82%A2%20%E3%83%8A%E3%83%8A%E3%83%81
1427,쵸코노세 프리미엄 피규어 미티,ちょこのせプレミアムフィギュア ミーティ,,피규어,메이드 인 어비스,FuRyu,,False,False,official_search,search_only,candidate_provider_script_required,10,ちょこのせプレミアムフィギュア ミーティ,https://furyuprize.com/search?keyword=%E3%81%A1%E3%82%87%E3%81%93%E3%81%AE%E3%81%9B%E3%83%97%E3%83%AC%E3%83%9F%E3%82%A2%E3%83%A0%E3%83%95%E3%82%A3%E3%82%AE%E3%83%A5%E3%82%A2%20%E3%83%9F%E3%83%BC%E3%83%86%E3%82%A3
1428,오만쥬 니기니기 마스코트 나나치,おまんじゅうにぎにぎマスコット ナナチ,,마스코트,메이드 인 어비스,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,おまんじゅうにぎにぎマスコット ナナチ,https://www.enskyshop.com/products/list?name=%E3%81%8A%E3%81%BE%E3%82%93%E3%81%98%E3%82%85%E3%81%86%E3%81%AB%E3%81%8E%E3%81%AB%E3%81%8E%E3%83%9E%E3%82%B9%E3%82%B3%E3%83%83%E3%83%88%20%E3%83%8A%E3%83%8A%E3%83%81
1429,오만쥬 니기니기 마스코트 리코,おまんじゅうにぎにぎマスコット リコ,,마스코트,메이드 인 어비스,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,おまんじゅうにぎにぎマスコット リコ,https://www.enskyshop.com/products/list?name=%E3%81%8A%E3%81%BE%E3%82%93%E3%81%98%E3%82%85%E3%81%86%E3%81%AB%E3%81%8E%E3%81%AB%E3%81%8E%E3%83%9E%E3%82%B9%E3%82%B3%E3%83%83%E3%83%88%20%E3%83%AA%E3%82%B3
1430,오만쥬 니기니기 마스코트 레그,おまんじゅうにぎにぎマスコット レグ,,마스코트,메이드 인 어비스,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,おまんじゅうにぎにぎマスコット レグ,https://www.enskyshop.com/products/list?name=%E3%81%8A%E3%81%BE%E3%82%93%E3%81%98%E3%82%85%E3%81%86%E3%81%AB%E3%81%8E%E3%81%AB%E3%81%8E%E3%83%9E%E3%82%B9%E3%82%B3%E3%83%83%E3%83%88%20%E3%83%AC%E3%82%B0
1431,치비누이 나나치,ちびぬい ナナチ,,인형,메이드 인 어비스,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,ちびぬい ナナチ,https://www.enskyshop.com/products/list?name=%E3%81%A1%E3%81%B3%E3%81%AC%E3%81%84%20%E3%83%8A%E3%83%8A%E3%83%81
1432,치비누이 리코,ちびぬい リコ,,인형,메이드 인 어비스,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,ちびぬい リコ,https://www.enskyshop.com/products/list?name=%E3%81%A1%E3%81%B3%E3%81%AC%E3%81%84%20%E3%83%AA%E3%82%B3
1433,누이푸페 나나치,ぬいぺぺ ナナチ,,인형,메이드 인 어비스,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,ぬいぺぺ ナナチ,https://www.enskyshop.com/products/list?name=%E3%81%AC%E3%81%84%E3%81%BA%E3%81%BA%20%E3%83%8A%E3%83%8A%E3%83%81
1447,넨도로이드 토가미 뱌쿠야,ねんどろいど 十神白夜,,피규어,단간론파,굿스마일컴퍼니,,False,False,official_search,search_only,candidate_provider_script_required,10,ねんどろいど 十神白夜,https://www.goodsmile.info/ja/products/search?utf8=%E2%9C%93&search%5Bquery%5D=%E3%81%AD%E3%82%93%E3%81%A9%E3%82%8D%E3%81%84%E3%81%A9%20%E5%8D%81%E7%A5%9E%E7%99%BD%E5%A4%9C
1454,넨도로이드 모모타 카이토,ねんどろいど 百田解斗,,피규어,단간론파,굿스마일컴퍼니,,False,False,official_search,search_only,candidate_provider_script_required,10,ねんどろいど 百田解斗,https://www.goodsmile.info/ja/products/search?utf8=%E2%9C%93&search%5Bquery%5D=%E3%81%AD%E3%82%93%E3%81%A9%E3%82%8D%E3%81%84%E3%81%A9%20%E7%99%BE%E7%94%B0%E8%A7%A3%E6%96%97
1455,POP UP PARADE 모노쿠마,POP UP PARADE モノクマ,,피규어,단간론파,굿스마일컴퍼니,,False,False,official_search,search_only,candidate_provider_script_required,10,POP UP PARADE モノクマ,https://www.goodsmile.info/ja/products/search?utf8=%E2%9C%93&search%5Bquery%5D=POP%20UP%20PARADE%20%E3%83%A2%E3%83%8E%E3%82%AF%E3%83%9E
1458,ARTFX J 나에기 마코토,ARTFX J 苗木誠,,피규어,단간론파,코토부키야,,False,False,official_search,search_only,candidate_provider_script_required,10,ARTFX J 苗木誠,https://shop.kotobukiya.co.jp/shop/goods/search.aspx?search=x&keyword=ARTFX%20J%20%E8%8B%97%E6%9C%A8%E8%AA%A0
1459,ARTFX J 키리기리 쿄코,ARTFX J 霧切響子,,피규어,단간론파,코토부키야,,False,False,official_search,search_only,candidate_provider_script_required,10,ARTFX J 霧切響子,https://shop.kotobukiya.co.jp/shop/goods/search.aspx?search=x&keyword=ARTFX%20J%20%E9%9C%A7%E5%88%87%E9%9F%BF%E5%AD%90
1462,Q posket 모노쿠마,Q posket モノクマ,,피규어,단간론파,Banpresto,,False,False,official_search,search_only,candidate_provider_script_required,10,Q posket モノクマ,https://bsp-prize.jp/search/?q=Q%20posket%20%E3%83%A2%E3%83%8E%E3%82%AF%E3%83%9E
1463,Break Time Collection 코마에다 나기토,Break Time Collection 狛枝凪斗,,피규어,단간론파,Banpresto,,False,False,official_search,search_only,candidate_provider_script_required,10,Break Time Collection 狛枝凪斗,https://bsp-prize.jp/search/?q=Break%20Time%20Collection%20%E7%8B%9B%E6%9E%9D%E5%87%AA%E6%96%97
1464,Break Time Collection 히나타 하지메,Break Time Collection 日向創,,피규어,단간론파,Banpresto,,False,False,official_search,search_only,candidate_provider_script_required,10,Break Time Collection 日向創,https://bsp-prize.jp/search/?q=Break%20Time%20Collection%20%E6%97%A5%E5%90%91%E5%89%B5
1467,Desktop Cute 모노쿠마,デスクトップキュート モノクマ,,피규어,단간론파,Taito,,False,False,official_search,search_only,candidate_provider_script_required,10,デスクトップキュート モノクマ,https://www.taito.co.jp/prize/search?keyword=%E3%83%87%E3%82%B9%E3%82%AF%E3%83%88%E3%83%83%E3%83%97%E3%82%AD%E3%83%A5%E3%83%BC%E3%83%88%20%E3%83%A2%E3%83%8E%E3%82%AF%E3%83%9E
1468,Desktop Cute 코마에다 나기토,デスクトップキュート 狛枝凪斗,,피규어,단간론파,Taito,,False,False,official_search,search_only,candidate_provider_script_required,10,デスクトップキュート 狛枝凪斗,https://www.taito.co.jp/prize/search?keyword=%E3%83%87%E3%82%B9%E3%82%AF%E3%83%88%E3%83%83%E3%83%97%E3%82%AD%E3%83%A5%E3%83%BC%E3%83%88%20%E7%8B%9B%E6%9E%9D%E5%87%AA%E6%96%97
1469,Desktop Cute 사이하라 슈이치,デスクトップキュート 最原終一,,피규어,단간론파,Taito,,False,False,official_search,search_only,candidate_provider_script_required,10,デスクトップキュート 最原終一,https://www.taito.co.jp/prize/search?keyword=%E3%83%87%E3%82%B9%E3%82%AF%E3%83%88%E3%83%83%E3%83%97%E3%82%AD%E3%83%A5%E3%83%BC%E3%83%88%20%E6%9C%80%E5%8E%9F%E7%B5%82%E4%B8%80
1470,Noodle Stopper 모노쿠마,ヌードルストッパー モノクマ,,피규어,단간론파,FuRyu,,False,False,official_search,search_only,candidate_provider_script_required,10,ヌードルストッパー モノクマ,https://furyuprize.com/search?keyword=%E3%83%8C%E3%83%BC%E3%83%89%E3%83%AB%E3%82%B9%E3%83%88%E3%83%83%E3%83%91%E3%83%BC%20%E3%83%A2%E3%83%8E%E3%82%AF%E3%83%9E
1471,Chokonose Premium 코마에다 나기토,ちょこのせ プレミアム 狛枝凪斗,,피규어,단간론파,FuRyu,,False,False,official_search,search_only,candidate_provider_script_required,10,ちょこのせ プレミアム 狛枝凪斗,https://furyuprize.com/search?keyword=%E3%81%A1%E3%82%87%E3%81%93%E3%81%AE%E3%81%9B%20%E3%83%97%E3%83%AC%E3%83%9F%E3%82%A2%E3%83%A0%20%E7%8B%9B%E6%9E%9D%E5%87%AA%E6%96%97
1472,Chokonose Premium 히나타 하지메,ちょこのせ プレミアム 日向創,,피규어,단간론파,FuRyu,,False,False,official_search,search_only,candidate_provider_script_required,10,ちょこのせ プレミアム 日向創,https://furyuprize.com/search?keyword=%E3%81%A1%E3%82%87%E3%81%93%E3%81%AE%E3%81%9B%20%E3%83%97%E3%83%AC%E3%83%9F%E3%82%A2%E3%83%A0%20%E6%97%A5%E5%90%91%E5%89%B5
1473,오만쥬 니기니기 마스코트 모노쿠마,おまんじゅう にぎにぎマスコット モノクマ,,마스코트,단간론파,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,おまんじゅう にぎにぎマスコット モノクマ,https://www.enskyshop.com/products/list?name=%E3%81%8A%E3%81%BE%E3%82%93%E3%81%98%E3%82%85%E3%81%86%20%E3%81%AB%E3%81%8E%E3%81%AB%E3%81%8E%E3%83%9E%E3%82%B9%E3%82%B3%E3%83%83%E3%83%88%20%E3%83%A2%E3%83%8E%E3%82%AF%E3%83%9E
1474,오만쥬 니기니기 마스코트 나에기 마코토,おまんじゅう にぎにぎマスコット 苗木誠,,마스코트,단간론파,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,おまんじゅう にぎにぎマスコット 苗木誠,https://www.enskyshop.com/products/list?name=%E3%81%8A%E3%81%BE%E3%82%93%E3%81%98%E3%82%85%E3%81%86%20%E3%81%AB%E3%81%8E%E3%81%AB%E3%81%8E%E3%83%9E%E3%82%B9%E3%82%B3%E3%83%83%E3%83%88%20%E8%8B%97%E6%9C%A8%E8%AA%A0
1475,오만쥬 니기니기 마스코트 코마에다 나기토,おまんじゅう にぎにぎマスコット 狛枝凪斗,,마스코트,단간론파,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,おまんじゅう にぎにぎマスコット 狛枝凪斗,https://www.enskyshop.com/products/list?name=%E3%81%8A%E3%81%BE%E3%82%93%E3%81%98%E3%82%85%E3%81%86%20%E3%81%AB%E3%81%8E%E3%81%AB%E3%81%8E%E3%83%9E%E3%82%B9%E3%82%B3%E3%83%83%E3%83%88%20%E7%8B%9B%E6%9E%9D%E5%87%AA%E6%96%97
1476,오만쥬 니기니기 마스코트 히나타 하지메,おまんじゅう にぎにぎマスコット 日向創,,마스코트,단간론파,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,おまんじゅう にぎにぎマスコット 日向創,https://www.enskyshop.com/products/list?name=%E3%81%8A%E3%81%BE%E3%82%93%E3%81%98%E3%82%85%E3%81%86%20%E3%81%AB%E3%81%8E%E3%81%AB%E3%81%8E%E3%83%9E%E3%82%B9%E3%82%B3%E3%83%83%E3%83%88%20%E6%97%A5%E5%90%91%E5%89%B5
1477,치비누이 사이하라 슈이치,ちびぬい 最原終一,,인형,단간론파,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,ちびぬい 最原終一,https://www.enskyshop.com/products/list?name=%E3%81%A1%E3%81%B3%E3%81%AC%E3%81%84%20%E6%9C%80%E5%8E%9F%E7%B5%82%E4%B8%80
1478,치비누이 오우마 코키치,ちびぬい 王馬小吉,,인형,단간론파,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,ちびぬい 王馬小吉,https://www.enskyshop.com/products/list?name=%E3%81%A1%E3%81%B3%E3%81%AC%E3%81%84%20%E7%8E%8B%E9%A6%AC%E5%B0%8F%E5%90%89
1485,넨도로이드 아이젠,ねんどろいど アイゼン,,피규어,장송의 프리렌,굿스마일컴퍼니,,False,False,official_search,search_only,candidate_provider_script_required,10,ねんどろいど アイゼン,https://www.goodsmile.info/ja/products/search?utf8=%E2%9C%93&search%5Bquery%5D=%E3%81%AD%E3%82%93%E3%81%A9%E3%82%8D%E3%81%84%E3%81%A9%20%E3%82%A2%E3%82%A4%E3%82%BC%E3%83%B3
1486,넨도로이드 하이터,ねんどろいど ハイター,,피규어,장송의 프리렌,굿스마일컴퍼니,,False,False,official_search,search_only,candidate_provider_script_required,10,ねんどろいど ハイター,https://www.goodsmile.info/ja/products/search?utf8=%E2%9C%93&search%5Bquery%5D=%E3%81%AD%E3%82%93%E3%81%A9%E3%82%8D%E3%81%84%E3%81%A9%20%E3%83%8F%E3%82%A4%E3%82%BF%E3%83%BC
1489,POP UP PARADE 슈타르크,POP UP PARADE シュタルク,,피규어,장송의 프리렌,굿스마일컴퍼니,,False,False,official_search,search_only,candidate_provider_script_required,10,POP UP PARADE シュタルク,https://www.goodsmile.info/ja/products/search?utf8=%E2%9C%93&search%5Bquery%5D=POP%20UP%20PARADE%20%E3%82%B7%E3%83%A5%E3%82%BF%E3%83%AB%E3%82%AF
1493,Q posket 프리렌,Q posket フリーレン,,피규어,장송의 프리렌,Banpresto,,False,False,official_search,search_only,candidate_provider_script_required,10,Q posket フリーレン,https://bsp-prize.jp/search/?q=Q%20posket%20%E3%83%95%E3%83%AA%E3%83%BC%E3%83%AC%E3%83%B3
1494,Q posket 페른,Q posket フェルン,,피규어,장송의 프리렌,Banpresto,,False,False,official_search,search_only,candidate_provider_script_required,10,Q posket フェルン,https://bsp-prize.jp/search/?q=Q%20posket%20%E3%83%95%E3%82%A7%E3%83%AB%E3%83%B3
1496,Q posket 히멜,Q posket ヒンメル,,피규어,장송의 프리렌,Banpresto,,False,False,official_search,search_only,candidate_provider_script_required,10,Q posket ヒンメル,https://bsp-prize.jp/search/?q=Q%20posket%20%E3%83%92%E3%83%B3%E3%83%A1%E3%83%AB
1497,Break Time Collection 프리렌,Break Time Collection フリーレン,,피규어,장송의 프리렌,Banpresto,,False,False,official_search,search_only,candidate_provider_script_required,10,Break Time Collection フリーレン,https://bsp-prize.jp/search/?q=Break%20Time%20Collection%20%E3%83%95%E3%83%AA%E3%83%BC%E3%83%AC%E3%83%B3
1498,Break Time Collection 페른,Break Time Collection フェルン,,피규어,장송의 프리렌,Banpresto,,False,False,official_search,search_only,candidate_provider_script_required,10,Break Time Collection フェルン,https://bsp-prize.jp/search/?q=Break%20Time%20Collection%20%E3%83%95%E3%82%A7%E3%83%AB%E3%83%B3
1517,치비누이 페른,ちびぬい フェルン,,인형,장송의 프리렌,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,ちびぬい フェルン,https://www.enskyshop.com/products/list?name=%E3%81%A1%E3%81%B3%E3%81%AC%E3%81%84%20%E3%83%95%E3%82%A7%E3%83%AB%E3%83%B3
1518,치비누이 슈타르크,ちびぬい シュタルク,,인형,장송의 프리렌,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,ちびぬい シュタルク,https://www.enskyshop.com/products/list?name=%E3%81%A1%E3%81%B3%E3%81%AC%E3%81%84%20%E3%82%B7%E3%83%A5%E3%82%BF%E3%83%AB%E3%82%AF
1519,치비누이 히멜,ちびぬい ヒンメル,,인형,장송의 프리렌,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,ちびぬい ヒンメル,https://www.enskyshop.com/products/list?name=%E3%81%A1%E3%81%B3%E3%81%AC%E3%81%84%20%E3%83%92%E3%83%B3%E3%83%A1%E3%83%AB
1520,치비누이 아이젠,ちびぬい アイゼン,,인형,장송의 프리렌,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,ちびぬい アイゼン,https://www.enskyshop.com/products/list?name=%E3%81%A1%E3%81%B3%E3%81%AC%E3%81%84%20%E3%82%A2%E3%82%A4%E3%82%BC%E3%83%B3
1521,치비누이 하이터,ちびぬい ハイター,,인형,장송의 프리렌,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,ちびぬい ハイター,https://www.enskyshop.com/products/list?name=%E3%81%A1%E3%81%B3%E3%81%AC%E3%81%84%20%E3%83%8F%E3%82%A4%E3%82%BF%E3%83%BC
1522,누이푸페 프리렌,ぬいぐるみポペ フリーレン,,인형,장송의 프리렌,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,ぬいぐるみポペ フリーレン,https://www.enskyshop.com/products/list?name=%E3%81%AC%E3%81%84%E3%81%90%E3%82%8B%E3%81%BF%E3%83%9D%E3%83%9A%20%E3%83%95%E3%83%AA%E3%83%BC%E3%83%AC%E3%83%B3
1523,누이푸페 페른,ぬいぐるみポペ フェルン,,인형,장송의 프리렌,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,ぬいぐるみポペ フェルン,https://www.enskyshop.com/products/list?name=%E3%81%AC%E3%81%84%E3%81%90%E3%82%8B%E3%81%BF%E3%83%9D%E3%83%9A%20%E3%83%95%E3%82%A7%E3%83%AB%E3%83%B3
1524,타피누이 프리렌,たぴぬい フリーレン,,인형,장송의 프리렌,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,たぴぬい フリーレン,https://www.enskyshop.com/products/list?name=%E3%81%9F%E3%81%B4%E3%81%AC%E3%81%84%20%E3%83%95%E3%83%AA%E3%83%BC%E3%83%AC%E3%83%B3
1525,타피누이 페른,たぴぬい フェルン,,인형,장송의 프리렌,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,たぴぬい フェルン,https://www.enskyshop.com/products/list?name=%E3%81%9F%E3%81%B4%E3%81%AC%E3%81%84%20%E3%83%95%E3%82%A7%E3%83%AB%E3%83%B3
1529,Re-ment 프리렌 미니어처 컬렉션,リーメント フリーレン ミニチュアコレクション,,피규어,장송의 프리렌,Re-ment,,False,False,official_search,search_only,candidate_provider_script_required,10,リーメント フリーレン ミニチュアコレクション,https://www.re-ment.co.jp/?s=%E3%83%AA%E3%83%BC%E3%83%A1%E3%83%B3%E3%83%88%20%E3%83%95%E3%83%AA%E3%83%BC%E3%83%AC%E3%83%B3%20%E3%83%9F%E3%83%8B%E3%83%81%E3%83%A5%E3%82%A2%E3%82%B3%E3%83%AC%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%B3
1530,하츠네 미쿠 러버 스트랩 (매지컬 미라이 2023),初音ミク ラバーストラップ (マジカルミライ2023),,키링,하츠네 미쿠,굿스마일컴퍼니,,False,False,official_search,search_only,candidate_provider_script_required,10,初音ミク ラバーストラップ (マジカルミライ2023),https://www.goodsmile.info/ja/products/search?utf8=%E2%9C%93&search%5Bquery%5D=%E5%88%9D%E9%9F%B3%E3%83%9F%E3%82%AF%20%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97%20%28%E3%83%9E%E3%82%B8%E3%82%AB%E3%83%AB%E3%83%9F%E3%83%A9%E3%82%A42023%29
1531,하츠네 미쿠 메탈릭 러버 스트랩,初音ミク メタリックラバーストラップ,,키링,하츠네 미쿠,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,初音ミク メタリックラバーストラップ,https://www.enskyshop.com/products/list?name=%E5%88%9D%E9%9F%B3%E3%83%9F%E3%82%AF%20%E3%83%A1%E3%82%BF%E3%83%AA%E3%83%83%E3%82%AF%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1537,미도리야 이즈쿠 러버 스트랩,緑谷出久 ラバーストラップ,,키링,나의 히어로 아카데미아,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,緑谷出久 ラバーストラップ,https://www.enskyshop.com/products/list?name=%E7%B7%91%E8%B0%B7%E5%87%BA%E4%B9%85%20%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1538,바쿠고 카츠키 러버 스트랩,爆豪勝己 ラバーストラップ,,키링,나의 히어로 아카데미아,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,爆豪勝己 ラバーストラップ,https://www.enskyshop.com/products/list?name=%E7%88%86%E8%B1%AA%E5%8B%9D%E5%B7%B1%20%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1539,토도로키 쇼토 러버 스트랩,轟焦凍 ラバーストラップ,,키링,나의 히어로 아카데미아,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,轟焦凍 ラバーストラップ,https://www.enskyshop.com/products/list?name=%E8%BD%9F%E7%84%A6%E5%87%8D%20%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1540,시가라키 토무라 러버 스트랩,死柄木弔 ラバーストラップ,,키링,나의 히어로 아카데미아,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,死柄木弔 ラバーストラップ,https://www.enskyshop.com/products/list?name=%E6%AD%BB%E6%9F%84%E6%9C%A8%E5%BC%94%20%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1541,다비 메탈릭 러버 스트랩,荼毘 メタリックラバーストラップ,,키링,나의 히어로 아카데미아,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,荼毘 メタリックラバーストラップ,https://www.enskyshop.com/products/list?name=%E8%8D%BC%E6%AF%98%20%E3%83%A1%E3%82%BF%E3%83%AA%E3%83%83%E3%82%AF%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1542,올마이트 러버 스트랩,オールマイト ラバーストラップ,,키링,나의 히어로 아카데미아,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,オールマイト ラバーストラップ,https://www.enskyshop.com/products/list?name=%E3%82%AA%E3%83%BC%E3%83%AB%E3%83%9E%E3%82%A4%E3%83%88%20%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1543,곤 프릭스 러버 스트랩,ゴン=フリークス ラバーストラップ,,키링,헌터X헌터,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,ゴン=フリークス ラバーストラップ,https://www.enskyshop.com/products/list?name=%E3%82%B4%E3%83%B3%3D%E3%83%95%E3%83%AA%E3%83%BC%E3%82%AF%E3%82%B9%20%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1544,키루아 조르딕 러버 스트랩,キルア=ゾルディック ラバーストラップ,,키링,헌터X헌터,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,キルア=ゾルディック ラバーストラップ,https://www.enskyshop.com/products/list?name=%E3%82%AD%E3%83%AB%E3%82%A2%3D%E3%82%BE%E3%83%AB%E3%83%87%E3%82%A3%E3%83%83%E3%82%AF%20%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1545,쿠라피카 러버 스트랩,クラピカ ラバーストラップ,,키링,헌터X헌터,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,クラピカ ラバーストラップ,https://www.enskyshop.com/products/list?name=%E3%82%AF%E3%83%A9%E3%83%94%E3%82%AB%20%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1546,레오리오 러버 스트랩,レオリオ ラバーストラップ,,키링,헌터X헌터,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,レオリオ ラバーストラップ,https://www.enskyshop.com/products/list?name=%E3%83%AC%E3%82%AA%E3%83%AA%E3%82%AA%20%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1547,히소카 러버 스트랩,ヒソカ ラバーストラップ,,키링,헌터X헌터,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,ヒソカ ラバーストラップ,https://www.enskyshop.com/products/list?name=%E3%83%92%E3%82%BD%E3%82%AB%20%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1548,쿠로로 루실풀 메탈릭 러버 스트랩,クロロ=ルシルフル メタリックラバーストラップ,,키링,헌터X헌터,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,クロロ=ルシルフル メタリックラバーストラップ,https://www.enskyshop.com/products/list?name=%E3%82%AF%E3%83%AD%E3%83%AD%3D%E3%83%AB%E3%82%B7%E3%83%AB%E3%83%95%E3%83%AB%20%E3%83%A1%E3%82%BF%E3%83%AA%E3%83%83%E3%82%AF%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1549,이타도리 유지 러버 스트랩,虎杖悠仁 ラバーストラップ,,키링,주술회전,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,虎杖悠仁 ラバーストラップ,https://www.enskyshop.com/products/list?name=%E8%99%8E%E6%9D%96%E6%82%A0%E4%BB%81%20%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1550,후시구로 메구미 러버 스트랩,伏黒恵 ラバーストラップ,,키링,주술회전,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,伏黒恵 ラバーストラップ,https://www.enskyshop.com/products/list?name=%E4%BC%8F%E9%BB%92%E6%81%B5%20%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1551,쿠기사키 노바라 러버 스트랩,釘崎野薔薇 ラバーストラップ,,키링,주술회전,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,釘崎野薔薇 ラバーストラップ,https://www.enskyshop.com/products/list?name=%E9%87%98%E5%B4%8E%E9%87%8E%E8%96%94%E8%96%87%20%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1552,고죠 사토루 러버 스트랩,五条悟 ラバーストラップ,,키링,주술회전,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,五条悟 ラバーストラップ,https://www.enskyshop.com/products/list?name=%E4%BA%94%E6%9D%A1%E6%82%9F%20%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1553,나나미 켄토 러버 스트랩,七海建人 ラバーストラップ,,키링,주술회전,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,七海建人 ラバーストラップ,https://www.enskyshop.com/products/list?name=%E4%B8%83%E6%B5%B7%E5%BB%BA%E4%BA%BA%20%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
1554,료멘 스쿠나 메탈릭 러버 스트랩,両面宿儺 メタリックラバーストラップ,,키링,주술회전,엔스카이,,False,False,official_search,search_only,candidate_provider_script_required,10,両面宿儺 メタリックラバーストラップ,https://www.enskyshop.com/products/list?name=%E4%B8%A1%E9%9D%A2%E5%AE%BF%E5%84%BA%20%E3%83%A1%E3%82%BF%E3%83%AA%E3%83%83%E3%82%AF%E3%83%A9%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
